id_oportunidade;vendedor;produto;conta;etapa_negocio;data_engajamento;data_fechamento;valor_fechamento
OP-07119;Tiago Martins;Módulo Horizonte Avançado;Delta Sistemas Ltda.;Perdida;2017-10-24;2017-10-26;0
OP-06296;William Silveira;Solução Atlas Plus Essencial;Litoral Indústria Ltda.;Ganha;2017-10-24;2017-10-31;1133
OP-02023;Caio Dias;Solução Atlas Essencial;Novaterra Telecom Ltda.;Perdida;2017-10-24;2017-12-24;0
OP-05504;Caio Dias;Módulo Horizonte Avançado;Futura Consultoria Ltda.;Perdida;2017-10-24;2017-12-29;0
OP-06973;Débora Medeiros;Solução Atlas Plus Profissional;Centauro Logística Ltda.;Ganha;2017-10-24;2017-11-10;4945
OP-08349;Mariana Lima;Módulo Horizonte Avançado;Essência Tecnologia Ltda.;Perdida;2017-10-24;2017-10-30;0
OP-03395;Nicolas Oliveira;Solução Atlas Essencial;Aliança Indústria Ltda.;Ganha;2017-10-24;2017-10-26;535
OP-04448;Renato Vieira;Solução Atlas Essencial;;Em negociação;2017-10-24;;
OP-01710;Tatiana Castro;Módulo Horizonte Avançado;Oceânica Digital Ltda.;Perdida;2017-10-24;2017-11-07;0
OP-02236;Ana Almeida;Módulo Horizonte Especial;Horizonte Saúde Ltda.;Ganha;2017-10-25;2017-11-26;59
OP-06161;Gabriela Teixeira;Solução Atlas Essencial;;Em negociação;2017-10-25;;
OP-08430;Henrique Borges;Solução Atlas Essencial;Safira Software Ltda.;Ganha;2017-10-25;2017-10-27;526
OP-00752;João Moreira;Solução Atlas Essencial;Aurora Soluções Ltda.;Ganha;2017-10-25;2017-11-05;586
OP-05585;Otávio Pinto;Módulo Horizonte Avançado;Opala Comercial Ltda.;Perdida;2017-10-25;2017-10-27;0
OP-03232;Sofia Ishikawa;Solução Atlas Profissional;Mirante Consultoria Ltda.;Ganha;2017-10-25;2017-11-10;4356
OP-03609;Amanda Azevedo;Solução Atlas Essencial;Safira Software Ltda.;Ganha;2017-10-25;2017-10-26;566
OP-04452;Débora Medeiros;Módulo Horizonte Avançado;;Em negociação;2017-10-25;;
OP-01841;Fernanda Valente;Solução Atlas Essencial;Novaterra Telecom Ltda.;Ganha;2017-10-25;2017-12-30;537
OP-07432;Priscila Ramos;Módulo Horizonte Especial;Cerrado Participações Ltda.;Ganha;2017-10-25;2017-12-21;47
OP-03516;Tatiana Castro;Solução Atlas Essencial;Safira Software Ltda.;Ganha;2017-10-25;2017-11-03;447
OP-01486;Ana Almeida;Solução Atlas Plus Essencial;Mosaico Serviços Ltda.;Ganha;2017-10-26;2017-10-27;1103
OP-00902;Ana Almeida;Módulo Horizonte Especial;Atena Participações Ltda.;Ganha;2017-10-26;2017-12-28;57
OP-07492;Eduarda Nogueira;Solução Atlas Essencial;Atlas Digital Ltda.;Perdida;2017-10-26;2017-11-06;0
OP-02327;Felipe Queiroz;Solução Atlas Plus Profissional;Novaterra Telecom Ltda.;Perdida;2017-10-26;2017-11-24;0
OP-07627;Gabriela Teixeira;Solução Atlas Profissional;Elo Telecom Ltda.;Ganha;2017-10-26;2017-11-04;4525
OP-03847;Isabela Farias;Solução Atlas Profissional;Quartzo Participações Ltda.;Perdida;2017-10-26;2017-10-30;0
OP-06899;Isabela Farias;Solução Atlas Profissional;Quantum Sistemas Ltda.;Perdida;2017-10-26;2017-10-27;0
OP-02225;Larissa Santos;Solução Atlas Essencial;Delta Sistemas Ltda.;Ganha;2017-10-26;2017-10-28;504
OP-02049;Otávio Pinto;Solução Atlas Profissional;Alvorada Digital Ltda.;Perdida;2017-10-26;2017-10-27;0
OP-07523;Caio Dias;Solução Atlas Profissional;Opala Comercial Ltda.;Ganha;2017-10-26;2017-10-31;4377
OP-07443;Caio Dias;Módulo Horizonte Avançado;Nexa Telecom Ltda.;Ganha;2017-10-26;2017-10-27;3353
OP-01248;Débora Medeiros;Solução Atlas Plus Profissional;Tropical Saúde Ltda.;Perdida;2017-10-26;2017-10-31;0
OP-05954;Débora Medeiros;Módulo Horizonte Especial;Delta Sistemas Ltda.;Ganha;2017-10-26;2017-11-03;50
OP-07497;Helena Menezes;Solução Atlas Essencial;Íntegra Comercial Ltda.;Perdida;2017-10-26;2017-10-30;0
OP-00735;Nicolas Oliveira;Solução Atlas Essencial;;Em negociação;2017-10-26;;
OP-02949;Nicolas Oliveira;Solução Atlas Essencial;Orion Participações Ltda.;Perdida;2017-10-26;2017-10-28;0
OP-03469;Nicolas Oliveira;Solução Atlas Essencial;Lótus Soluções Ltda.;Perdida;2017-10-26;2017-10-27;0
OP-05093;Nicolas Oliveira;Módulo Horizonte Avançado;Zafira Comunicação Ltda.;Perdida;2017-10-26;2017-11-04;0
OP-05853;Priscila Ramos;Solução Atlas Essencial;Domínio Saúde Ltda.;Perdida;2017-10-26;2017-10-31;0
OP-06874;Priscila Ramos;Solução Atlas Essencial;Norte Soluções Ltda.;Perdida;2017-10-26;2017-10-28;0
OP-01044;Tatiana Castro;Solução Atlas Profissional;Helix Comercial Ltda.;Em negociação;2017-10-26;;
OP-04575;Ana Almeida;Solução Atlas Plus Profissional;Mirante Consultoria Ltda.;Ganha;2017-10-27;2017-12-07;5269
OP-02551;Bruno Duarte;Solução Atlas Profissional;Lumina Comunicação Ltda.;Ganha;2017-10-27;2017-10-28;5275
OP-03870;Eduarda Nogueira;Solução Atlas Plus Profissional;Júpiter Comercial Ltda.;Perdida;2017-10-27;2017-10-29;0
OP-01502;Felipe Queiroz;Módulo Horizonte Avançado;Íntegra Comercial Ltda.;Perdida;2017-10-27;2017-11-07;0
OP-04225;Gabriela Teixeira;Solução Atlas Essencial;Boreal Varejo Ltda.;Ganha;2017-10-27;2017-10-29;601
OP-06357;Isabela Farias;Plataforma Delta 500;Essência Tecnologia Ltda.;Perdida;2017-10-27;2017-11-10;0
OP-01933;Isabela Farias;Módulo Horizonte Especial;Atena Participações Ltda.;Ganha;2017-10-27;2017-12-29;53
OP-01881;Larissa Santos;Módulo Horizonte Especial;Lótus Soluções Ltda.;Ganha;2017-10-27;2017-11-10;46
OP-05117;Rafael Ferreira;Solução Atlas Profissional;Metrópole Digital Ltda.;Perdida;2017-10-27;2017-10-29;0
OP-06321;Sofia Ishikawa;Solução Atlas Essencial;Essência Tecnologia Ltda.;Ganha;2017-10-27;2017-10-29;538
OP-05569;Tiago Martins;Módulo Horizonte Especial;Granito Comunicação Ltda.;Ganha;2017-10-27;2017-12-15;53
OP-03716;William Silveira;Módulo Horizonte Avançado;Alvorada Digital Ltda.;Ganha;2017-10-27;2017-11-03;3296
OP-06614;Amanda Azevedo;Solução Atlas Essencial;Nativa Varejo Ltda.;Perdida;2017-10-27;2017-10-28;0
OP-01832;Caio Dias;Módulo Horizonte Avançado;Quartzo Participações Ltda.;Ganha;2017-10-27;2017-11-07;3561
OP-02212;Débora Medeiros;Solução Atlas Plus Profissional;Quasar Serviços Ltda.;Ganha;2017-10-27;2017-11-06;5655
OP-05507;Fernanda Valente;Solução Atlas Essencial;Mosaico Serviços Ltda.;Ganha;2017-10-27;2017-12-14;656
OP-01061;Igor Barros;Módulo Horizonte Avançado;Prisma Soluções Ltda.;Ganha;2017-10-27;2017-11-05;3258
OP-07188;Juliana Esteves;Solução Atlas Essencial;Jardim Serviços Ltda.;Ganha;2017-10-27;2017-11-12;577
OP-08470;Mariana Lima;Módulo Horizonte Especial;Torre Digital Ltda.;Ganha;2017-10-27;2017-10-28;50
OP-04034;Nicolas Oliveira;Solução Atlas Essencial;Ypê Logística Ltda.;Perdida;2017-10-27;2017-10-29;0
OP-03898;Ana Almeida;Módulo Horizonte Especial;Rubi Comunicação Ltda.;Ganha;2017-10-28;2017-10-29;66
OP-06160;Gabriela Teixeira;Solução Atlas Plus Essencial;Estrela Indústria Ltda.;Ganha;2017-10-28;2017-11-12;1079
OP-08748;Isabela Farias;Módulo Horizonte Avançado;Íntegra Comercial Ltda.;Perdida;2017-10-28;2017-10-29;0
OP-02936;João Moreira;Módulo Horizonte Avançado;Prisma Soluções Ltda.;Perdida;2017-10-28;2017-11-03;0
OP-04261;Larissa Santos;Plataforma Delta 500;Aliança Indústria Ltda.;Ganha;2017-10-28;2017-10-29;27971
OP-06206;Tiago Martins;Solução Atlas Plus Profissional;;Em negociação;2017-10-28;;
OP-01816;Vanessa Pereira;Solução Atlas Essencial;Inova Software Ltda.;Em negociação;2017-10-28;;
OP-05293;Amanda Azevedo;Solução Atlas Essencial;Koral Logística Ltda.;Ganha;2017-10-28;2017-11-11;598
OP-01537;Mariana Lima;Módulo Horizonte Especial;Torre Digital Ltda.;Perdida;2017-10-28;2017-10-29;0
OP-07133;Nicolas Oliveira;Solução Atlas Profissional;Serrana Tecnologia Ltda.;Perdida;2017-10-28;2017-10-29;0
OP-07808;Priscila Ramos;Módulo Horizonte Especial;Cobalto Financeira Ltda.;Ganha;2017-10-28;2017-11-14;61
OP-01072;Tatiana Castro;Solução Atlas Essencial;Krypton Saúde Ltda.;Perdida;2017-10-28;2017-11-07;0
OP-03344;Tatiana Castro;Módulo Horizonte Avançado;Harmonia Participações Ltda.;Ganha;2017-10-28;2017-11-12;3082
OP-08153;Eduarda Nogueira;Solução Atlas Essencial;Estrela Indústria Ltda.;Perdida;2017-10-29;2017-11-12;0
OP-07336;Gabriela Teixeira;Solução Atlas Plus Profissional;Elo Telecom Ltda.;Ganha;2017-10-29;2017-11-11;5646
OP-07113;Isabela Farias;Módulo Horizonte Avançado;Pioneira Consultoria Ltda.;Perdida;2017-10-29;2017-11-04;0
OP-05239;Isabela Farias;Solução Atlas Profissional;Pioneira Consultoria Ltda.;Ganha;2017-10-29;2017-10-30;4733
OP-04381;Otávio Pinto;Módulo Horizonte Avançado;Horizonte Saúde Ltda.;Ganha;2017-10-29;2017-12-30;2931
OP-05138;Sofia Ishikawa;Módulo Horizonte Especial;Vértice Sistemas Ltda.;Ganha;2017-10-29;2017-10-31;62
OP-03924;Leonardo Henriques;Módulo Horizonte Avançado;Valência Consultoria Ltda.;Perdida;2017-10-29;2017-11-03;0
OP-03295;Tatiana Castro;Solução Atlas Profissional;Kairós Varejo Ltda.;Ganha;2017-10-29;2017-10-31;4178
OP-04338;Eduarda Nogueira;Solução Atlas Profissional;União Indústria Ltda.;Ganha;2017-10-30;2017-11-04;5239
OP-00168;Henrique Borges;Solução Atlas Plus Essencial;Aurora Soluções Ltda.;Em negociação;2017-10-30;;
OP-00003;Otávio Pinto;Solução Atlas Essencial;Essência Tecnologia Ltda.;Ganha;2017-10-30;2017-11-11;539
OP-07933;Patrícia Campos;Módulo Horizonte Especial;;Em negociação;2017-10-30;;
OP-07399;Sofia Ishikawa;Solução Atlas Plus Essencial;Jade Tecnologia Ltda.;Ganha;2017-10-30;2017-10-31;973
OP-03984;William Silveira;Módulo Horizonte Especial;Torre Digital Ltda.;Perdida;2017-10-30;2017-10-31;0
OP-04043;Igor Barros;Solução Atlas Plus Profissional;Domínio Saúde Ltda.;Perdida;2017-10-30;2017-10-31;0
OP-06186;Nicolas Oliveira;Solução Atlas Essencial;Valência Consultoria Ltda.;Ganha;2017-10-30;2017-11-04;622
OP-05877;Tatiana Castro;Solução Atlas Plus Essencial;Zafira Comunicação Ltda.;Perdida;2017-10-30;2017-11-15;0
OP-04763;Ana Almeida;Módulo Horizonte Especial;Quartzo Participações Ltda.;Perdida;2017-10-31;2017-11-10;0
OP-08273;Bruno Duarte;Módulo Horizonte Avançado;Safira Software Ltda.;Ganha;2017-10-31;2017-11-07;4172
OP-07335;Eduarda Nogueira;Solução Atlas Profissional;Farol Saúde Ltda.;Ganha;2017-10-31;2017-11-14;4529
OP-03770;Eduarda Nogueira;Módulo Horizonte Avançado;Valência Consultoria Ltda.;Ganha;2017-10-31;2017-12-10;2695
OP-00968;Isabela Farias;Solução Atlas Profissional;Horizonte Saúde Ltda.;Perdida;2017-10-31;2017-12-22;0
OP-01357;Isabela Farias;Solução Atlas Profissional;Íntegra Comercial Ltda.;Perdida;2017-10-31;2017-11-10;0
OP-02156;João Moreira;Solução Atlas Essencial;Domínio Saúde Ltda.;Ganha;2017-10-31;2017-11-09;486
OP-00573;João Moreira;Solução Atlas Essencial;Imperial Financeira Ltda.;Ganha;2017-10-31;2017-11-08;450
OP-05948;Larissa Santos;Módulo Horizonte Especial;;Em negociação;2017-10-31;;
OP-04458;Larissa Santos;Módulo Horizonte Especial;Bravura Financeira Ltda.;Perdida;2017-10-31;2017-11-09;0
OP-08112;Natália Correia;Solução Atlas Plus Profissional;Elo Telecom Ltda.;Ganha;2017-10-31;2017-11-08;6818
OP-03709;Otávio Pinto;Módulo Horizonte Avançado;Safira Software Ltda.;Ganha;2017-10-31;2017-12-21;3298
OP-06087;Rafael Ferreira;Solução Atlas Profissional;;Em negociação;2017-10-31;;
OP-05123;Tiago Martins;Solução Atlas Plus Profissional;Jardim Serviços Ltda.;Ganha;2017-10-31;2017-11-09;5512
OP-03650;Tiago Martins;Solução Atlas Plus Profissional;Tropical Saúde Ltda.;Ganha;2017-10-31;2017-11-07;4742
OP-04320;Vanessa Pereira;Solução Atlas Essencial;Koral Logística Ltda.;Ganha;2017-10-31;2017-11-02;653
OP-00316;William Silveira;Solução Atlas Plus Essencial;Íntegra Comercial Ltda.;Perdida;2017-10-31;2017-11-10;0
OP-00180;Amanda Azevedo;Módulo Horizonte Avançado;Centauro Logística Ltda.;Ganha;2017-10-31;2017-11-11;4058
OP-06746;Igor Barros;Solução Atlas Essencial;Safira Software Ltda.;Ganha;2017-10-31;2017-11-01;553
OP-02187;Leonardo Henriques;Solução Atlas Plus Profissional;Júpiter Comercial Ltda.;Perdida;2017-10-31;2017-11-07;0
OP-07912;Nicolas Oliveira;Módulo Horizonte Especial;Tropical Saúde Ltda.;Perdida;2017-10-31;2017-11-03;0
OP-04385;Renato Vieira;Solução Atlas Plus Profissional;;Em negociação;2017-10-31;;
OP-02607;Eduarda Nogueira;Solução Atlas Plus Essencial;Tropical Saúde Ltda.;Perdida;2017-11-01;2017-11-13;0
OP-08133;Felipe Queiroz;Solução Atlas Plus Profissional;Galáxia Software Ltda.;Perdida;2017-11-01;2017-11-15;0
OP-05572;Felipe Queiroz;Solução Atlas Plus Profissional;Quartzo Participações Ltda.;Ganha;2017-11-01;2017-12-22;5504
OP-02131;Otávio Pinto;Módulo Horizonte Especial;Nexa Telecom Ltda.;Ganha;2017-11-01;2017-11-05;53
OP-05135;Sofia Ishikawa;Solução Atlas Essencial;Essência Tecnologia Ltda.;Perdida;2017-11-01;2017-11-17;0
OP-04922;Tiago Martins;Módulo Horizonte Avançado;Delta Sistemas Ltda.;Ganha;2017-11-01;2017-11-06;3064
OP-03938;Débora Medeiros;Módulo Horizonte Avançado;Krypton Saúde Ltda.;Ganha;2017-11-01;2017-11-14;2866
OP-02005;Nicolas Oliveira;Solução Atlas Essencial;Jardim Serviços Ltda.;Perdida;2017-11-01;2017-11-06;0
OP-07644;Nicolas Oliveira;Solução Atlas Plus Profissional;Inova Software Ltda.;Perdida;2017-11-01;2017-11-10;0
OP-04096;Nicolas Oliveira;Solução Atlas Plus Essencial;Ypê Logística Ltda.;Ganha;2017-11-01;2017-11-10;960
OP-04711;Nicolas Oliveira;Módulo Horizonte Especial;Catarina Soluções Ltda.;Ganha;2017-11-01;2017-11-02;55
OP-02019;Priscila Ramos;Módulo Horizonte Especial;;Em negociação;2017-11-01;;
OP-03780;Bruno Duarte;Solução Atlas Profissional;Prisma Soluções Ltda.;Ganha;2017-11-02;2017-11-07;4155
OP-01011;Gabriela Teixeira;Módulo Horizonte Especial;;Em negociação;2017-11-02;;
OP-07130;Henrique Borges;Solução Atlas Plus Essencial;Safira Software Ltda.;Perdida;2017-11-02;2017-11-05;0
OP-07852;João Moreira;Solução Atlas Essencial;Serena Tecnologia Ltda.;Ganha;2017-11-02;2017-11-28;532
OP-07617;Sofia Ishikawa;Solução Atlas Essencial;Horizonte Saúde Ltda.;Ganha;2017-11-02;2017-11-03;479
OP-05634;Tiago Martins;Solução Atlas Essencial;Inova Software Ltda.;Perdida;2017-11-02;2017-11-07;0
OP-05713;Amanda Azevedo;Solução Atlas Profissional;;Em negociação;2017-11-02;;
OP-01336;Amanda Azevedo;Solução Atlas Profissional;Inova Software Ltda.;Ganha;2017-11-02;2017-11-29;4521
OP-00109;Igor Barros;Solução Atlas Essencial;Domínio Saúde Ltda.;Ganha;2017-11-02;2017-11-16;585
OP-06435;Nicolas Oliveira;Solução Atlas Essencial;Zafira Comunicação Ltda.;Perdida;2017-11-02;2017-11-07;0
OP-02418;Nicolas Oliveira;Solução Atlas Essencial;Raízes Varejo Ltda.;Ganha;2017-11-02;2017-11-06;430
OP-01691;Isabela Farias;Solução Atlas Profissional;Pioneira Consultoria Ltda.;Perdida;2017-11-03;2017-11-09;0
OP-04622;Sofia Ishikawa;Solução Atlas Essencial;Futura Consultoria Ltda.;Ganha;2017-11-03;2017-12-02;577
OP-03457;Tiago Martins;Solução Atlas Essencial;;Em negociação;2017-11-03;;
OP-08284;Amanda Azevedo;Solução Atlas Plus Essencial;Oceânica Digital Ltda.;Em negociação;2017-11-03;;
OP-08087;Caio Dias;Solução Atlas Profissional;Essência Tecnologia Ltda.;Ganha;2017-11-03;2017-12-18;4591
OP-06843;Débora Medeiros;Solução Atlas Essencial;Lótus Soluções Ltda.;Ganha;2017-11-03;2017-11-18;662
OP-02351;Débora Medeiros;Solução Atlas Plus Profissional;Harmonia Participações Ltda.;Ganha;2017-11-03;2017-12-31;5091
OP-00369;Bruno Duarte;Solução Atlas Plus Profissional;Imperial Financeira Ltda.;Ganha;2017-11-04;2017-12-08;5737
OP-08021;Eduarda Nogueira;Solução Atlas Profissional;Pampas Comunicação Ltda.;Em negociação;2017-11-04;;
OP-08735;Eduarda Nogueira;Solução Atlas Essencial;Prisma Soluções Ltda.;Ganha;2017-11-04;2017-11-06;583
OP-07170;Isabela Farias;Solução Atlas Profissional;Novaterra Telecom Ltda.;Perdida;2017-11-04;2017-11-08;0
OP-01480;Rafael Ferreira;Solução Atlas Plus Profissional;Zafira Comunicação Ltda.;Ganha;2017-11-04;2017-11-10;5031
OP-07114;Vanessa Pereira;Solução Atlas Profissional;Norte Soluções Ltda.;Em negociação;2017-11-04;;
OP-06090;Amanda Azevedo;Solução Atlas Profissional;;Em negociação;2017-11-04;;
OP-08718;Caio Dias;Solução Atlas Profissional;Jade Tecnologia Ltda.;Perdida;2017-11-04;2017-11-05;0
OP-07244;Débora Medeiros;Solução Atlas Plus Profissional;;Em negociação;2017-11-04;;
OP-03265;Igor Barros;Solução Atlas Profissional;Imperial Financeira Ltda.;Ganha;2017-11-04;2017-11-21;4237
OP-05459;Leonardo Henriques;Solução Atlas Plus Profissional;Valência Consultoria Ltda.;Perdida;2017-11-04;2017-11-14;0
OP-06823;Tatiana Castro;Solução Atlas Essencial;;Em negociação;2017-11-04;;
OP-08406;Tatiana Castro;Solução Atlas Essencial;Delta Sistemas Ltda.;Ganha;2017-11-04;2017-12-12;481
OP-08333;Ana Almeida;Solução Atlas Essencial;Nexa Telecom Ltda.;Ganha;2017-11-05;2017-11-09;480
OP-04550;Eduarda Nogueira;Módulo Horizonte Especial;;Em negociação;2017-11-05;;
OP-00098;Gabriela Teixeira;Módulo Horizonte Avançado;;Em negociação;2017-11-05;;
OP-05520;Henrique Borges;Solução Atlas Essencial;Riviera Financeira Ltda.;Em negociação;2017-11-05;;
OP-01706;Larissa Santos;Módulo Horizonte Especial;Catarina Soluções Ltda.;Ganha;2017-11-05;2017-11-16;51
OP-07836;Otávio Pinto;Solução Atlas Essencial;Horizonte Saúde Ltda.;Perdida;2017-11-05;2017-11-16;0
OP-03759;Otávio Pinto;Módulo Horizonte Especial;Helix Comercial Ltda.;Ganha;2017-11-05;2017-12-31;52
OP-05866;Rafael Ferreira;Solução Atlas Plus Profissional;;Em negociação;2017-11-05;;
OP-04807;Rafael Ferreira;Solução Atlas Plus Essencial;Zafira Comunicação Ltda.;Ganha;2017-11-05;2017-11-22;1218
OP-03887;Vanessa Pereira;Solução Atlas Plus Profissional;Harmonia Participações Ltda.;Ganha;2017-11-05;2017-11-12;5681
OP-06404;Caio Dias;Módulo Horizonte Avançado;Alvorada Digital Ltda.;Perdida;2017-11-05;2017-11-17;0
OP-05205;Igor Barros;Módulo Horizonte Especial;Zênite Serviços Ltda.;Perdida;2017-11-05;2017-11-17;0
OP-00935;Igor Barros;Solução Atlas Plus Profissional;Valência Consultoria Ltda.;Ganha;2017-11-05;2017-11-07;6767
OP-06507;Leonardo Henriques;Solução Atlas Profissional;;Em negociação;2017-11-05;;
OP-00879;Mariana Lima;Módulo Horizonte Especial;Horizonte Saúde Ltda.;Ganha;2017-11-05;2017-11-11;61
OP-07241;Priscila Ramos;Módulo Horizonte Especial;Fênix Sistemas Ltda.;Perdida;2017-11-05;2017-11-21;0
OP-02348;Tatiana Castro;Módulo Horizonte Especial;Neblina Software Ltda.;Ganha;2017-11-05;2017-11-17;62
OP-04504;Bruno Duarte;Solução Atlas Plus Profissional;Cobalto Financeira Ltda.;Em negociação;2017-11-06;;
OP-01761;Isabela Farias;Solução Atlas Profissional;Nexa Telecom Ltda.;Perdida;2017-11-06;2017-11-07;0
OP-03376;Larissa Santos;Solução Atlas Plus Essencial;Solaris Comunicação Ltda.;Perdida;2017-11-06;2017-11-07;0
OP-07725;Otávio Pinto;Módulo Horizonte Especial;Waypoint Software Ltda.;Ganha;2017-11-06;2017-12-19;48
OP-04792;Vanessa Pereira;Solução Atlas Essencial;Ipanema Logística Ltda.;Em negociação;2017-11-06;;
OP-01521;Helena Menezes;Solução Atlas Profissional;Cristal Tecnologia Ltda.;Perdida;2017-11-06;2017-11-13;0
OP-00345;Priscila Ramos;Módulo Horizonte Especial;;Em negociação;2017-11-06;;
OP-08047;Felipe Queiroz;Solução Atlas Plus Essencial;Sinapse Soluções Ltda.;Ganha;2017-11-07;2017-11-18;1059
OP-02964;Gabriela Teixeira;Solução Atlas Profissional;;Em negociação;2017-11-07;;
OP-07219;Isabela Farias;Solução Atlas Profissional;Waypoint Software Ltda.;Ganha;2017-11-07;2017-12-20;5031
OP-04842;William Silveira;Solução Atlas Essencial;Rubi Comunicação Ltda.;Ganha;2017-11-07;2017-12-22;557
OP-00842;Leonardo Henriques;Módulo Horizonte Avançado;Cobalto Financeira Ltda.;Ganha;2017-11-07;2017-11-14;3426
OP-01721;Felipe Queiroz;Módulo Horizonte Avançado;Cristal Tecnologia Ltda.;Ganha;2017-11-08;2017-11-26;2968
OP-05617;Otávio Pinto;Solução Atlas Plus Essencial;Futura Consultoria Ltda.;Ganha;2017-11-08;2017-11-19;1071
OP-04178;Sofia Ishikawa;Solução Atlas Profissional;Essência Tecnologia Ltda.;Perdida;2017-11-08;2017-11-16;0
OP-08177;Tiago Martins;Solução Atlas Plus Profissional;Zafira Comunicação Ltda.;Perdida;2017-11-08;2017-11-26;0
OP-05714;Tiago Martins;Solução Atlas Plus Essencial;Harmonia Participações Ltda.;Ganha;2017-11-08;2017-12-04;1082
OP-06134;Vanessa Pereira;Solução Atlas Plus Essencial;Granito Comunicação Ltda.;Ganha;2017-11-08;2017-11-11;1203
OP-07593;William Silveira;Módulo Horizonte Especial;Waypoint Software Ltda.;Perdida;2017-11-08;2017-12-30;0
OP-05026;Caio Dias;Solução Atlas Plus Essencial;Habitat Consultoria Ltda.;Ganha;2017-11-08;2017-11-17;985
OP-03155;Helena Menezes;Solução Atlas Plus Essencial;Opala Comercial Ltda.;Ganha;2017-11-08;2017-11-20;1133
OP-01037;Priscila Ramos;Módulo Horizonte Especial;Serena Tecnologia Ltda.;Ganha;2017-11-08;2017-12-27;56
OP-06336;Renato Vieira;Solução Atlas Plus Essencial;;Em negociação;2017-11-08;;
OP-07927;Bruno Duarte;Solução Atlas Essencial;;Em negociação;2017-11-09;;
OP-04739;João Moreira;Solução Atlas Essencial;Norte Soluções Ltda.;Perdida;2017-11-09;2017-11-13;0
OP-04063;Natália Correia;Solução Atlas Plus Profissional;Vereda Sistemas Ltda.;Ganha;2017-11-09;2017-11-27;4884
